protein_id_transcript	protein_id_gene	human_id	hgnc	number_of_peptides	unfE	fertE	cell16	iniG	latN	midTII	latTII	larva
KY21.Chr1.1011.v1.SL1-1	KY21.Chr1.1011	SLC9A9	HGNC:20653	2	0.694295942835775	0.660990650514467	0.777492827092341	0.943004386443565	1.09667785633904	1.090880234981	1.34111142915476	1.3760167252499
KY21.Chr1.1012.v1.SL1-1	KY21.Chr1.1012	SPEN	HGNC:17575	24	0.850823053007941	0.870139589901233	0.872829926287801	0.942504499543494	0.988033266416625	1.09168280457449	1.22295529364972	1.16037477619718
KY21.Chr1.1013.v1.ND1-1	KY21.Chr1.1013	SPEN	HGNC:17575	5	1.04119277317987	0.901743989741417	0.939429308696171	0.845097157887444	1.02967429242066	1.0297254438647	1.09027003935001	1.11528770289426
KY21.Chr1.1014.v2.ND2-1	KY21.Chr1.1014	XPO7	HGNC:14108	25	0.982964280164556	0.971703825059042	1.02511496809919	1.02038321691135	1.07596340984314	1.02954075916695	0.943501678450013	0.967388700791654
KY21.Chr1.1015.v1.SL1-1	KY21.Chr1.1015	RFK	HGNC:30324	1	1.07165517886262	1.04065975356956	0.962523531337951	1.2309315127993	1.01932980469673	0.965091016195922	0.853695176013314	0.892514151940745
KY21.Chr1.1016.v1.SL1-1	KY21.Chr1.1016	CPOX	HGNC:2321	11	0.829514753738465	0.85124310485888	0.973232339375748	0.956194941080976	1.01374306860723	1.05670550969486	1.16317124018956	1.15719235717247
KY21.Chr1.1018.v1.nonSL1-1	KY21.Chr1.1018	ABRAXAS2	HGNC:28975	3	0.791520685124181	0.990844892534708	1.10380635990013	1.10942783382543	0.996537631973085	1.07378568630276	0.961376890162577	1.0094346777181
KY21.Chr1.1019.v1.SL1-1	KY21.Chr1.1019	PPM1G	HGNC:9278	11	0.811542017353417	0.784953921174952	0.919021515984298	1.04866716164081	1.08053044084286	1.05617030653145	1.16915957249829	1.12758397910001
KY21.Chr1.102.v1.nonSL2-1	KY21.Chr1.102	DNAJB9	HGNC:6968	2	0.306422292505215	0.294253580028596	0.634098668472856	0.77549339766234	1.11886587057578	1.49994541689848	1.4772989236999	1.87092749832979
KY21.Chr1.1020.v1.SL1-1	KY21.Chr1.1020	MGME1	HGNC:16205	2	1.469342389523	1.07346948777238	0.976591911692114	0.735169477735095	0.76763709250456	1.14443491429628	0.905998756211816	0.936070212229338
KY21.Chr1.1022.v1.ND1-1	KY21.Chr1.1022	CCDC15	HGNC:25798	2	0.444171085314136	0.475571045794333	0.793924051479778	1.45055193037758	1.69786382431117	1.29323370255115	1.06762550115498	0.769915751829125
KY21.Chr1.1024.v1.SL1-1	KY21.Chr1.1024	CEP85	HGNC:25309	10	1.08008732644128	1.15023794436993	0.972424201859316	0.513673069463615	0.666962134026295	0.885566665231613	1.22919545974025	1.50314695904099
KY21.Chr1.1027.v2.nonSL3-1	KY21.Chr1.1027	GNAI1	HGNC:4384	7	0.827823624234558	0.810404143708267	1.00359760236813	0.919389648241147	0.881337973485639	0.988445840184235	1.17620728439651	1.39673022429523
KY21.Chr1.1029.v1.SL1-1	KY21.Chr1.1029	UVRAG	HGNC:12640	2	0.776573579979863	0.682764353898522	0.949318374720606	0.949669005463473	1.00229137906534	1.20782803681131	1.20603731691241	1.21996930522818
KY21.Chr1.1031.v1.ND1-1	KY21.Chr1.1031	EPC1	HGNC:19876	3	0.942701173625595	0.847534012110164	0.944698180650229	0.730208387889487	1.04357178778063	1.10172016178992	1.10866378667291	1.27159647929665
KY21.Chr1.1035.v1.SL1-1	KY21.Chr1.1035	DDX58	HGNC:19102	8	0.618331829014503	0.558530885893782	0.819097644711258	0.988292282834087	1.04775264488198	1.15314551757756	1.31823298509922	1.48420381136389
KY21.Chr1.1040.v1.nonSL7-1	KY21.Chr1.1040	APIP	HGNC:17581	2	0.619914425598634	0.664451047906445	0.769750393855637	1.04344621750622	0.955318130539263	0.984250781927025	1.5278789666195	1.41252710614703
KY21.Chr1.1041.v1.nonSL2-1	KY21.Chr1.1041	GPR155	HGNC:22951	1	2.27674991992133	0.646660655885544	0.739202534900286	0.363991061914211	0.140199474600596	0.566457737481084	1.02371714893717	2.1882727256973
KY21.Chr1.1042.v1.nonSL4-1	KY21.Chr1.1042	SH3GLB1	HGNC:10833	8	1.11675755183389	1.04123391849843	1.01631927179915	0.947915196608988	0.973481150568611	0.92489036092683	0.983692352103673	1.00582570498131
KY21.Chr1.1045.v1.SL1-1	KY21.Chr1.1045	TXN	HGNC:12435	4	6.95762480689902	0.492211297598842	0.0799417261681456	0.00729741191630848	0.00381339815759482	0.00669955260223601	0.0158826499086905	0.154530713106687
KY21.Chr1.1046.v1.SL1-1	KY21.Chr1.1046	RBM33	HGNC:27223	8	0.472848944907408	0.596447565776235	1.13961899168768	1.01678527848317	1.20168388450855	1.17285286681769	1.32670216019762	1.0511165699828
KY21.Chr1.1050.v1.SL1-1	KY21.Chr1.1050	GSTM3	HGNC:4635	17	0.985316079736015	0.981594855916742	1.1057222751928	0.919832206687546	0.955089932478544	0.905736840708734	1.05839385043188	1.09329371947801
KY21.Chr1.1051.v1.SL1-1	KY21.Chr1.1051	CYRIB	HGNC:25216	6	0.725045292776088	0.488778538439848	0.808078991441394	0.841531289207311	1.01535265506736	1.10356610774129	1.15588679305188	1.85296436167297
KY21.Chr1.1055.v1.SL1-1	KY21.Chr1.1055	PRIM2	HGNC:9370	14	1.07021847947057	1.02870034310078	1.13216950648654	1.10429881127209	1.16094461563912	0.947054376802544	0.84644228100025	0.725734237819845
KY21.Chr1.1056.v1.nonSL3-1	KY21.Chr1.1056	NSMCE1	HGNC:29897	3	1.05061286117794	0.985494344735052	1.09922975730235	0.943773861274157	1.06652949631291	0.92704601789284	0.950044432825562	0.98279717345919
KY21.Chr1.1057.v2.nonSL9-1	KY21.Chr1.1057	TACC1	HGNC:11522	13	1.42391164143489	1.42936436072428	1.12923662524128	0.924172085106051	0.853211745949686	0.764400626260781	0.829434692844605	0.675294640838607
KY21.Chr1.1058.v1.SL1-1	KY21.Chr1.1058	ZNF143	HGNC:12928	1	1.02419767004947	0.89196568158438	1.01425325046781	1.11930205310833	1.08048972346687	1.02881167335206	0.848615998747415	1.01526756360731
KY21.Chr1.1060.v1.nonSL2-1	KY21.Chr1.1060	SCYL3	HGNC:19285	4	0.585284783896719	0.575358269821281	0.691919792026454	0.957383591508533	1.00017005249011	1.25084455127055	1.30594029620224	1.63413780435289
KY21.Chr1.1061.v1.nonSL18-1	KY21.Chr1.1061	DDX39B	HGNC:13917	23	0.674030390126163	0.71457640393502	0.921119989636901	0.835195490612515	1.02344420664506	1.12031768421358	1.3556497042468	1.33668494536918
KY21.Chr1.1062.v3.SL2-1	KY21.Chr1.1062	KIFAP3	HGNC:17060	3	0.816022902870072	0.859395906945928	0.825921997792457	0.939840731301992	1.07648944051935	1.06793568341762	1.21550996361165	1.1953801115314
KY21.Chr1.1063.v1.SL1-1	KY21.Chr1.1063	NR6A1	HGNC:7985	5	0.129942129423254	0.109777408942472	0.0804994529668084	0.0763588270163961	2.23910519170846	1.79684584089956	1.62561574969356	1.82073171947705
KY21.Chr1.1066.v1.SL1-1	KY21.Chr1.1066	COG7	HGNC:18622	13	0.856119439459448	0.902867075130341	0.968333270655272	1.09940808006667	1.14985173083699	1.06634501294456	0.976565551292265	0.998249073355863
KY21.Chr1.107.v1.SL1-1	KY21.Chr1.107	WDR33	HGNC:25651	9	0.826857056146062	0.863595718740306	1.06562787725228	1.04171561516059	1.01446713113613	1.08544222274487	1.05212235922012	1.06467755351542
KY21.Chr1.1072.v1.nonSL3-1	KY21.Chr1.1072	RPL8	HGNC:10368	34	0.987394178868409	0.960829015155932	1.0366781428571	0.961092200162879	0.994870801911613	1.01022304943134	1.02291101096572	1.03614846611562
KY21.Chr1.1073.v1.nonSL1-1	KY21.Chr1.1073	ZSWIM8	HGNC:23528	7	0.332763313568358	0.334067918437821	0.442159128537052	0.619396909500023	1.16392397752567	1.55995505343411	2.10872498491202	1.34456087034354
KY21.Chr1.1077.v1.ND1-1	KY21.Chr1.1077	TTC21B	HGNC:25660	11	0.897613708172739	0.877456874728919	0.945266846062229	0.827525926861669	0.993884509182404	1.13297121656237	1.20202919128293	1.11595223326867
KY21.Chr1.1078.v1.ND1-1	KY21.Chr1.1078	GRB2	HGNC:4566	1	6.46083072997551	0.490712599035238	0.0037063689467307	0.00448447220076474	0.00405857460846228	0.00226218395553215	0.321231582651568	0.435091663584644
KY21.Chr1.108.v1.ND1-1	KY21.Chr1.108	CYB5D1	HGNC:26516	2	0.367004565803058	0.477643595652123	0.673788845202199	1.06787332352738	1.24969642503925	1.31536227327194	1.42516109910621	1.40784407215745
KY21.Chr1.1085.v1.nonSL1-1	KY21.Chr1.1085	DEPDC5	HGNC:18423	2	1.1301687282137	0.958399095969964	0.848582238106915	0.79300108904153	0.721220610598868	0.917605122609608	1.25532627731132	1.36917056052858
KY21.Chr1.1088.v2.ND6-1	KY21.Chr1.1088	SRPRB	HGNC:24085	17	0.839529646196108	0.89843223934615	1.00376996907386	1.04215986108608	1.03289949846829	1.101163945116	0.993957412320892	1.1112364509082
KY21.Chr1.1089.v1.SL1-1	KY21.Chr1.1089	DCUN1D1	HGNC:18184	12	0.928006722106194	0.832628051554559	1.02455848863356	1.04628122883175	1.01390026716888	0.983492491722177	1.05188934056745	1.12439752675856
KY21.Chr1.109.v1.ND1-1	KY21.Chr1.109	ENKUR	HGNC:28388	1	0.0635627271923064	1.22252419817781	0.434139667427232	1.17679879154744	0.563009737967483	0.848518722209867	1.80898222287615	1.94467802370854
KY21.Chr1.1093.v1.SL1-1	KY21.Chr1.1093	ACAP2	HGNC:16469	12	0.641146292702128	0.582247764524077	0.74195563227309	0.707425549855035	0.977236432974061	1.24025856907947	1.43927513571177	1.64439291985241
KY21.Chr1.1095.v1.SL1-1	KY21.Chr1.1095	AMBRA1	HGNC:25990	2	0.613474439143701	0.620840895339658	0.765840338311267	1.1458465547184	1.23324041768608	1.43215088651014	1.17927171632309	1.01427537502393
KY21.Chr1.1096.v1.SL2-2	KY21.Chr1.1096	COPB2	HGNC:2232	39	0.883799445722671	0.851723096469347	0.939975514628906	0.946505443996654	0.985962029878916	1.12502802078444	1.06057512633213	1.21916533825692
KY21.Chr1.1099.v1.nonSL4-1	KY21.Chr1.1099	GRAMD1A	HGNC:29305	5	0.453743031581829	0.430187199957592	0.512891905606895	0.148531693944519	0.15975329314146	0.55193918454156	1.95319195011175	3.75049786256909
KY21.Chr1.11.v1.nonSL3-1	KY21.Chr1.11	TFDP1	HGNC:11749	6	0.916963869190051	0.942224689629314	0.936132884724797	0.886510543412433	1.07333490514771	1.05352896842214	1.06060347973393	1.13648032633778
KY21.Chr1.110.v9.SL5-1	KY21.Chr1.110	VAMP3	HGNC:12644	2	0.979241628525333	0.967831370058718	1.18304506089005	0.963833314270062	0.914033928404865	0.852453496501663	0.994047828716584	1.15838892753245
KY21.Chr1.1100.v1.SL1-1	KY21.Chr1.1100	TCEA3	HGNC:11615	4	0.298926664948031	0.61914426265286	0.397717496361488	0.381260325787453	0.299575604469931	0.60613614615283	1.86713701052698	3.52468691022069
KY21.Chr1.1103.v1.SL1-1	KY21.Chr1.1103	COP1	HGNC:17440	5	0.996637123740562	1.00746577570832	1.03791125651927	0.887461493317785	1.04369565918197	1.00576991987956	0.965665887469403	1.06774913748678
KY21.Chr1.1104.v1.SL1-1	KY21.Chr1.1104	ERI1	HGNC:23994	5	0.980104295934242	1.01635990675355	1.07036389830953	0.955741532796502	1.05872493765262	0.975026860951145	0.971100873747386	0.985496639752882
KY21.Chr1.1109.v1.SL1-1	KY21.Chr1.1109	NPHP4	HGNC:19104	4	1.04454102866497	1.02903894901034	1.2247132975566	1.29667993127422	1.15811849814962	0.900944074945768	0.753333304822736	0.623148916667604
KY21.Chr1.1117.v1.nonSL1-1	KY21.Chr1.1117	BICD2	HGNC:17208	7	0.939842383028776	0.965299163812911	1.04276414555776	0.948459160273606	0.896539888596079	0.805428420797813	1.16420918463964	1.23871787647778
KY21.Chr1.112.v1.nonSL1-1	KY21.Chr1.112	PTPMT1	HGNC:26965	4	0.546115408932711	0.657762038487285	0.985451996225613	1.43880263493144	1.27464612119797	1.29129052060849	0.954200448890299	0.885598526287428
KY21.Chr1.1121.v1.SL3-1	KY21.Chr1.1121	MCM4	HGNC:6947	30	1.01340294135758	1.04022270665767	1.05576772615789	1.0315969350545	1.05725269253457	1.01398125906011	0.960718842390242	0.843858499131823
KY21.Chr1.1122.v1.SL1-3	KY21.Chr1.1122	NINL	HGNC:29163	8	0.782178261126973	0.836252848129265	0.990103792127243	1.26815355981945	1.25084198575409	1.27842556034916	0.964537276262163	0.650989215805564
KY21.Chr1.1123.v1.nonSL2-1	KY21.Chr1.1123	GNB1L	HGNC:4397	2	1.53379461935495	0.883201288525161	1.74481917239623	0.721909285230068	0.575060043460028	0.819637260726665	0.992424683547394	0.694630628688432
KY21.Chr1.1124.v1.SL1-1	KY21.Chr1.1124	PUS7L	HGNC:25276	17	0.98375527562957	0.943389187843184	1.0441938789467	0.797322511327095	0.893989664174052	0.887557925499676	1.19964186570333	1.23954039699329
KY21.Chr1.1128.v2.SL3-1	KY21.Chr1.1128	PRKAR2A	HGNC:9391	7	0.761654296493218	1.01946549094048	0.94878838237079	0.932599924424281	0.91752360822468	1.0787812262248	1.10197868414775	1.26954556100878
KY21.Chr1.1130.v1.nonSL10-1	KY21.Chr1.1130	HSP90B1	HGNC:12028	142	1.03749510690775	0.99232404650303	1.02819639991069	0.966532332234377	0.944899964975319	0.971526383249319	1.03871830140275	1.03040848862835
KY21.Chr1.1135.v1.SL1-2	KY21.Chr1.1135	AGL	HGNC:321	23	0.194665713249529	0.236992528709486	0.436049678529306	0.580082127382082	0.944929268122535	1.50902145155962	1.8431230893847	2.20987519976573
KY21.Chr1.1137.v1.SL2-1	KY21.Chr1.1137	SYCE2	HGNC:27411	1	1.4953590794	5.11035097486202	0.605535693640021	0.555594214149702	0.384113618746955	0.204500834559549	0.00254819953997469	0.00287611748664646
KY21.Chr1.1138.v1.nonSL4-1	KY21.Chr1.1138	TEKT2	HGNC:11725	1	0.206808748508993	0.950023743697468	0.61141496614553	1.40161055168806	1.08398188842531	1.17817786546162	1.44503810130458	1.16736905306588
KY21.Chr1.1139.v1.SL2-1	KY21.Chr1.1139	GMNN	HGNC:17493	7	2.48335487544704	0.961288458971995	1.26572770443595	1.39611770121592	1.03289331691969	0.447458837974437	0.231980141850903	0.164475452297491
KY21.Chr1.1140.v1.SL1-1	KY21.Chr1.1140	VPS28	HGNC:18178	6	0.86340237144637	0.848332537215236	0.931026644592173	0.954588554990172	1.05293053237396	1.0736008324857	1.10046097531255	1.17977855603051
KY21.Chr1.1142.v1.SL1-1	KY21.Chr1.1142	CTSC	HGNC:2528	14	1.07732024946987	1.03286550765029	1.05779006948578	1.40925429752932	1.33226150200692	1.01540948798208	0.637615628142989	0.477029224709849
KY21.Chr1.1143.v1.nonSL2-1	KY21.Chr1.1143	TTPAL	HGNC:16114	15	0.96873829999182	0.889773205350277	0.978963551578899	1.01181134666308	0.977439071068366	0.921285777856728	1.15851103136986	1.08903866032971
KY21.Chr1.1144.v1.SL1-1	KY21.Chr1.1144	C12orf4	HGNC:1184	5	0.964768695418035	0.891115818768516	1.00171384316126	0.980235998414249	1.00230050711671	0.972927191804947	1.12828604565029	1.05517780510485
KY21.Chr1.1146.v1.SL1-1	KY21.Chr1.1146	UVSSA	HGNC:29304	5	0.502490596222251	0.660856605995906	0.737318828866958	1.34925838060024	1.46796142980048	1.33255839340521	0.968640470952555	1.00812027497962
KY21.Chr1.1147.v1.SL1-1	KY21.Chr1.1147	CIB1	HGNC:16920	4	0.967125791116667	0.941174508545803	1.18282632720029	1.10607696399578	1.00732008735797	0.969390287966223	0.944424229350735	0.899099626581424
KY21.Chr1.1148.v1.SL1-1	KY21.Chr1.1148	XPNPEP1	HGNC:12822	13	0.998127317844692	0.872882674869714	1.02604336410999	0.958354784034494	1.03557522385217	1.03554480556848	0.98802688040591	1.0912894818579
KY21.Chr1.1150.v2.nonSL2-1	KY21.Chr1.1150	KIF3B	HGNC:6320	9	0.777118440597339	0.768227347610822	1.0975177947541	0.973850247903708	1.04346733650808	1.04467713936071	1.13894187348508	1.15283472389676
KY21.Chr1.1151.v1.SL2-1	KY21.Chr1.1151	ZNF830	HGNC:28291	4	0.877437069746873	1.03051953213637	1.15578074362005	1.05848922224477	1.01978982883868	0.987471438875255	0.972022647848079	0.923276117748486
KY21.Chr1.1153.v2.ND3-1	KY21.Chr1.1153	CYB5R2	HGNC:24376	7	0.470364629542039	0.432516124671831	0.464637943131875	0.592375987705894	0.677776991286764	0.903375553670579	1.76015800838299	2.66313388444175
KY21.Chr1.1156.v1.nonSL1-1	KY21.Chr1.1156	CASK	HGNC:1497	10	0.682966398200151	0.716458622657907	0.882043182908387	0.979343873875672	1.01254656308502	1.09315754516274	1.20198204308223	1.43573064874502
KY21.Chr1.116.v1.SL1-1	KY21.Chr1.116	RAB23	HGNC:14263	3	0.402954189395522	0.390714530361929	0.0905191842142567	0.0910986891116708	0.770042898739123	1.42381347057599	2.00881912359725	2.75929357040977
KY21.Chr1.1160.v1.SL1-1	KY21.Chr1.1160	DDX19B	HGNC:2742	17	0.944536061765646	0.911255012408976	1.00428673112551	1.0230012521257	1.03788117499102	1.01678351792187	1.03923780191336	1.03160058254353
KY21.Chr1.1162.v1.SL1-1	KY21.Chr1.1162	EXOC4	HGNC:30389	10	0.682976553109579	0.680986924251564	0.761418246411214	0.988114871758558	1.048297462655	1.18945719602476	1.23364999996875	1.41709644916116
KY21.Chr1.1163.v1.SL1-1	KY21.Chr1.1163	TCEA1	HGNC:11612	10	1.01187996228433	0.975753578595194	0.983408689828164	1.01066926299619	1.03375447212026	0.997220752928465	1.03038353501315	0.965568398809195
KY21.Chr1.1167.v1.SL2-1	KY21.Chr1.1167	NR2C2AP	HGNC:30763	1	0.84325793782167	0.790196366177005	0.977593231908386	0.931213521170336	0.964964635127342	1.07547563833783	1.17539536909424	1.24006544526279
KY21.Chr1.1168.v1.SL1-1	KY21.Chr1.1168	MRRF	HGNC:7234	5	0.887843122208837	0.869614229152049	0.927172267370394	1.16102351416236	1.07504527397515	0.997768259282407	1.05610558802536	1.03789121953366
KY21.Chr1.117.v1.SL1-1	KY21.Chr1.117	BARD1	HGNC:952	1	0.715954230254873	1.00870978156722	1.40436382725469	0.909499871978472	1.77569147281179	0.962086946548821	0.525320732927427	0.712732803943165
KY21.Chr1.1172.v1.SL1-1	KY21.Chr1.1172	MFAP1	HGNC:7032	6	0.601651859940288	0.669286800208463	0.860295940803524	0.997811703865084	1.09782721166668	1.2112789679179	1.28857030040805	1.26791216933991
KY21.Chr1.1173.v2.SL3-1	KY21.Chr1.1173	IRAK1	HGNC:6112	6	0.99386469465101	0.96156093988574	1.01979327373098	0.979796978031892	1.00438312127124	0.984502265034182	1.04708521369444	1.01602475115959
KY21.Chr1.1174.v1.SL1-1	KY21.Chr1.1174	DLD	HGNC:2898	54	1.07490762536355	1.02144110328766	1.01701321301399	1.03389002796415	1.03707068354589	1.00692714985501	0.904014372210564	0.92515357322526
KY21.Chr1.1175.v1.SL1-2	KY21.Chr1.1175	MRPL52	HGNC:16655	4	0.886785105808576	1.01724860927651	1.05767327386637	1.31069604449534	1.21335624799855	1.01554578748303	0.816016972960732	0.721012035839629
KY21.Chr1.1176.v1.SL2-1	KY21.Chr1.1176	RAB7A	HGNC:9788	14	1.06016451121277	1.00721742004539	1.07831128764117	0.935731733410606	0.991295267142978	0.857085824823508	1.03899157907969	1.0322141801273
KY21.Chr1.1177.v1.SL4-1	KY21.Chr1.1177	USP15	HGNC:12613	32	1.08246120656437	0.983535470575907	1.05189712970221	0.857306734302627	0.880597953946846	0.921462067920427	1.11365184794509	1.10655556877087
KY21.Chr1.1180.v1.SL1-2	KY21.Chr1.1180	MMAB	HGNC:19331	5	0.898451885489963	0.902906611165733	0.939698449644007	0.973416150720359	0.942570079847039	1.05505879555423	1.17982743820962	1.11221023271171
KY21.Chr1.1181.v1.SL1-1	KY21.Chr1.1181	SLC25A11	HGNC:10981	19	0.965591463450585	0.892171657845081	0.991434703745316	0.97094812199133	0.994120019541719	0.941521595421408	1.10313757178815	1.14056081943681
KY21.Chr1.1187.v4.SL1-3	KY21.Chr1.1187	GREB1	HGNC:24885	3	0.385913699928834	0.196468353677692	0.0899212822768357	0.0750143413852089	0.240696559255581	0.954428914439177	2.58658473271775	3.36475671833359
KY21.Chr1.1192.v1.SL1-1	KY21.Chr1.1192	MYT1L	HGNC:7623	1	0.00262573363806288	0.00267676698390788	0.100029173807571	0.0762599615728995	1.81314225838156	1.77363712944069	2.12828619508435	1.96005499603885
KY21.Chr1.1199.v1.SL2-1	KY21.Chr1.1199	SNX33	HGNC:28468	8	0.689297181780396	0.679787366188596	0.725682467391592	0.960027020832628	1.11709609304138	0.994044705935672	1.7919637636959	0.972288161462156
KY21.Chr1.12.v1.SL3-1	KY21.Chr1.12	GCC1	HGNC:19095	10	0.527839412358713	0.526371469299723	0.713759142120462	1.09889758864228	1.2165554883146	1.20309129882793	1.29539361971953	1.4083156466443
KY21.Chr1.1200.v1.nonSL3-1	KY21.Chr1.1200	MED4	HGNC:17903	1	1.06262491558737	1.014182568735	1.11560866793977	1.01468122635055	0.964194465332995	0.932099263000715	1.01966078189349	0.88503896694668
KY21.Chr1.1201.v1.SL1-1	KY21.Chr1.1201	NUP98	HGNC:8068	5	1.02590958314624	0.928321482506281	1.09966988044235	1.11506036230201	1.09709479325812	0.918122598495074	0.96269888894766	0.858871797223775
KY21.Chr1.1202.v1.SL1-1	KY21.Chr1.1202	BHMT	HGNC:1047	10	0.93665295966446	0.729412269115327	0.944843989087967	1.09674435639512	1.11372430518106	1.09504398916206	1.02161960600781	1.06268306818067
KY21.Chr1.1206.v1.SL1-1	KY21.Chr1.1206	KLRD1	HGNC:6378	4	0.0930890723837443	0.0162978849354427	0.121742635943787	0.0414941489803227	0.13095418748128	0.338922036726754	2.34218978812354	4.84321607724546
KY21.Chr1.1209.v1.nonSL7-1	KY21.Chr1.1209	YPEL5	HGNC:18329	2	0.652063642410432	0.623244132297718	0.738063962609885	0.848728548993674	1.05767720026981	1.15805448732014	1.34184742762483	1.56402674824771
KY21.Chr1.1211.v1.SL2-1	KY21.Chr1.1211	TSPAN7	HGNC:11854	2	0.958671295853427	0.847498879082345	0.876249808882517	1.01298508334994	0.908841038535009	1.12514949824364	1.1411373187714	1.13762064817788
KY21.Chr1.1212.v1.nonSL3-1	KY21.Chr1.1212	IPO5	HGNC:6402	25	0.758025583193029	0.735902200839283	0.864012016330701	0.877006890373481	1.03238613170371	1.13653620377977	1.2888540889673	1.29382553454532
KY21.Chr1.1213.v2.SL2-2	KY21.Chr1.1213	COL4A6	HGNC:2208	2	0.0706624793827836	0.0455455926040862	0.0755507695207167	0.0422326026441562	0.169520958090265	1.39229103692104	2.5680946606335	3.5588631737181
KY21.Chr1.1215.v3.nonSL8-4	KY21.Chr1.1215	COL4A6	HGNC:2208	5	0.030846821415064	0.0322221989944053	0.103087323194983	0.041129358573515	0.0505806350064332	0.393389000107054	2.16378842139077	5.14615356985759
KY21.Chr1.1226.v1.SL1-1	KY21.Chr1.1226	UBA1	HGNC:12469	64	1.03184009806455	1.0098144609849	1.06664371283646	0.933792937675357	0.982255872624976	0.960782346437457	1.00363545549511	1.02128983764069
KY21.Chr1.1228.v1.SL1-1	KY21.Chr1.1228	FAM110B	HGNC:28587	3	0.493284639268489	0.751991456074127	1.98268821377857	1.73515134855929	0.913398395007096	0.525686735626631	0.812944170475073	0.83362527505436
KY21.Chr1.1229.v1.SL1-1	KY21.Chr1.1229	RTCA	HGNC:17981	5	0.673977268446386	0.609310490661363	0.942217777423018	1.10600751015894	1.23646426204002	1.17187163176928	1.12382955701352	1.13027336527528
KY21.Chr1.1232.v1.SL1-1	KY21.Chr1.1232	CWC15	HGNC:26939	7	0.882876645945819	0.853754162707162	0.884929940422569	0.984157998879391	1.09968259073559	1.07256783673929	1.11715883221232	1.10497126850088
KY21.Chr1.1233.v1.SL1-1	KY21.Chr1.1233	RRAGA	HGNC:16963	10	0.820245000621133	0.796250387404123	1.04694161072483	0.99574050503159	1.143855438627	1.10811051951203	1.06480467281081	1.02341386672588
KY21.Chr1.1234.v1.nonSL6-1	KY21.Chr1.1234	CYP3A43	HGNC:17450	1	0.315303216084291	0.29009098085408	0.654827783868959	0.226155798128731	0.510370925857248	0.506573719257928	2.58776180089191	2.77040375397306
KY21.Chr1.1235.v1.nonSL1-1	KY21.Chr1.1235	PMVK	HGNC:9141	1	0.846333208745153	0.744408434649167	0.84125234854153	1.03201697932216	1.06707993617866	1.03775558422605	1.2230532850441	1.19759000570185
KY21.Chr1.1236.v1.SL1-1	KY21.Chr1.1236	POLR3H	HGNC:30349	2	0.862216149612719	0.810461776373411	1.02582448551693	0.412319640126402	0.722520240501696	0.980454984614338	1.60913946050497	1.52419887852576
KY21.Chr1.1239.v1.SL1-1	KY21.Chr1.1239	DYM	HGNC:21317	5	0.498639234240637	0.480562941212521	0.772678668525554	0.967225134216949	1.21482786667223	1.39052709138168	1.32795813787507	1.33068230757387
